ID,count_00,count_01,count_02,count_03,count_04,count_05,count_06,count_07,count_08,count_09,count_10,count_11,count_12,count_13,count_14,count_15,count_16,count_17,sum,perc_0,perc_1,perc_2,perc_3,perc_4,perc_5,perc_6,perc_7,perc_8,perc_9,perc_10,perc_11,perc_12,perc_13,perc_14,perc_15,perc_16,perc_17
LOU10_0021_t,0,0,0,0,301,29,30,0,0,0,0,29,0,0,0,29,55,0,473,0,0,0,0,63.64,6.13,6.34,0,0,0,0,6.13,0,0,0,6.13,11.63,0
LOU10_0013_t,0,0,89,0,314,44,38,0,0,0,41,51,0,0,0,0,121,0,698,0,0,12.75,0,44.99,6.3,5.44,0,0,0,5.87,7.31,0,0,0,0,17.34,0
LOU10_2008_t,0,0,50,0,0,189,0,0,0,0,36,0,0,0,0,21,26,0,322,0,0,15.53,0,0,58.7,0,0,0,0,11.18,0,0,0,0,6.52,8.07,0
LOU10_2027_t,0,45,0,0,38,0,0,0,0,49,27,107,0,0,0,28,47,0,341,0,13.2,0,0,11.14,0,0,0,0,14.37,7.92,31.38,0,0,0,8.21,13.78,0
LOU10_2038_t,0,0,19,0,24,131,0,0,0,0,95,0,0,0,0,18,0,0,287,0,0,6.62,0,8.36,45.64,0,0,0,0,33.1,0,0,0,0,6.27,0,0
LOU10_2044_t,0,30,0,0,80,47,29,0,0,0,0,53,0,0,0,23,0,0,262,0,11.45,0,0,30.53,17.94,11.07,0,0,0,0,20.23,0,0,0,8.78,0,0
LOU10_2025_t,0,83,0,0,57,31,34,0,0,0,0,196,0,0,0,33,0,0,434,0,19.12,0,0,13.13,7.14,7.83,0,0,0,0,45.16,0,0,0,7.6,0,0
LOU10_2006_t,0,0,190,0,27,111,0,0,0,0,33,0,0,0,0,0,35,0,396,0,0,47.98,0,6.82,28.03,0,0,0,0,8.33,0,0,0,0,0,8.84,0
LOU10_1003_t,0,0,295,0,0,84,0,0,0,27,124,0,0,0,0,0,110,0,640,0,0,46.09,0,0,13.12,0,0,0,4.22,19.38,0,0,0,0,0,17.19,0
LOU10_2015_t,0,0,0,0,63,74,31,0,0,55,0,170,0,0,0,0,0,0,393,0,0,0,0,16.03,18.83,7.89,0,0,13.99,0,43.26,0,0,0,0,0,0
LOU10_0006_t,0,0,0,0,368,0,74,0,0,78,0,72,0,0,0,53,0,0,645,0,0,0,0,57.05,0,11.47,0,0,12.09,0,11.16,0,0,0,8.22,0,0
LOU10_2032_t,0,20,34,0,20,62,23,0,0,0,0,137,0,0,0,0,0,0,296,0,6.76,11.49,0,6.76,20.95,7.77,0,0,0,0,46.28,0,0,0,0,0,0
LOU10_0012_t,0,0,35,0,445,29,53,0,0,32,0,31,0,0,0,0,0,0,625,0,0,5.6,0,71.2,4.64,8.48,0,0,5.12,0,4.96,0,0,0,0,0,0
LOU10_2011_t,0,0,82,0,0,137,0,0,0,0,37,0,0,0,0,35,0,0,291,0,0,28.18,0,0,47.08,0,0,0,0,12.71,0,0,0,0,12.03,0,0
LOU10_2040_t,0,0,107,0,28,151,0,0,0,0,37,0,0,0,0,24,0,0,347,0,0,30.84,0,8.07,43.52,0,0,0,0,10.66,0,0,0,0,6.92,0,0
LOU10_2035_t,0,0,179,0,16,109,0,0,0,0,20,15,0,0,0,10,0,0,349,0,0,51.29,0,4.58,31.23,0,0,0,0,5.73,4.3,0,0,0,2.87,0,0
LOU10_0016_t,0,0,23,0,238,0,79,0,0,0,0,59,0,0,0,67,44,0,510,0,0,4.51,0,46.67,0,15.49,0,0,0,0,11.57,0,0,0,13.14,8.63,0
LOU10_2002_t,0,197,0,0,17,41,33,0,0,59,0,31,0,0,0,0,12,0,390,0,50.51,0,0,4.36,10.51,8.46,0,0,15.13,0,7.95,0,0,0,0,3.08,0
LOU10_1000_t,0,0,36,0,0,193,0,0,0,0,251,0,0,0,0,0,123,0,603,0,0,5.97,0,0,32.01,0,0,0,0,41.63,0,0,0,0,0,20.4,0
LOU10_0005_t,0,0,0,0,286,0,0,0,0,42,31,39,0,0,0,51,36,0,485,0,0,0,0,58.97,0,0,0,0,8.66,6.39,8.04,0,0,0,10.52,7.42,0
LOU10_2003_t,0,0,121,0,36,214,0,0,0,21,41,0,0,0,0,0,40,0,473,0,0,25.58,0,7.61,45.24,0,0,0,4.44,8.67,0,0,0,0,0,8.46,0
LOU10_0009_t,0,0,0,0,403,0,38,0,0,0,46,68,0,0,0,79,40,0,674,0,0,0,0,59.79,0,5.64,0,0,0,6.82,10.09,0,0,0,11.72,5.93,0
LOU10_2014_t,0,62,0,0,18,35,17,0,0,38,7,59,0,0,0,0,43,0,279,0,22.22,0,0,6.45,12.54,6.09,0,0,13.62,2.51,21.15,0,0,0,0,15.41,0
LOU10_2037_t,0,0,0,0,27,55,126,0,0,0,0,95,0,0,0,0,0,0,303,0,0,0,0,8.91,18.15,41.58,0,0,0,0,31.35,0,0,0,0,0,0
LOU10_2039_t,0,68,34,0,6,27,0,0,0,0,0,162,0,0,0,8,0,0,305,0,22.3,11.15,0,1.97,8.85,0,0,0,0,0,53.11,0,0,0,2.62,0,0
LOU10_2000_t,0,32,0,0,34,48,0,0,0,72,37,139,0,0,0,0,60,0,422,0,7.58,0,0,8.06,11.37,0,0,0,17.06,8.77,32.94,0,0,0,0,14.22,0
LOU10_0007_t,0,0,0,0,348,0,48,0,0,72,0,49,0,0,0,56,58,0,631,0,0,0,0,55.15,0,7.61,0,0,11.41,0,7.77,0,0,0,8.87,9.19,0
LOU10_1005_t,0,0,119,0,0,328,0,0,0,0,136,0,0,0,0,9,163,0,755,0,0,15.76,0,0,43.44,0,0,0,0,18.01,0,0,0,0,1.19,21.59,0
LOU10_0008_t,0,0,0,0,322,70,94,0,0,65,0,48,0,0,0,90,0,0,689,0,0,0,0,46.73,10.16,13.64,0,0,9.43,0,6.97,0,0,0,13.06,0,0
LOU10_2041_t,0,43,0,0,28,24,29,0,0,0,0,136,0,0,0,0,28,0,288,0,14.93,0,0,9.72,8.33,10.07,0,0,0,0,47.22,0,0,0,0,9.72,0
LOU10_0011_t,0,0,0,0,279,34,0,0,0,57,39,31,0,0,0,59,52,0,551,0,0,0,0,50.64,6.17,0,0,0,10.34,7.08,5.63,0,0,0,10.71,9.44,0
LOU10_0015_t,0,0,0,0,292,35,32,0,0,49,39,37,0,0,0,0,58,0,542,0,0,0,0,53.87,6.46,5.9,0,0,9.04,7.2,6.83,0,0,0,0,10.7,0
LOU10_0018_t,0,0,0,0,368,101,49,0,0,35,0,0,0,0,0,62,0,0,615,0,0,0,0,59.84,16.42,7.97,0,0,5.69,0,0,0,0,0,10.08,0,0
LOU10_0010_t,0,0,0,0,354,0,74,0,0,167,0,82,0,0,0,90,66,0,833,0,0,0,0,42.5,0,8.88,0,0,20.05,0,9.84,0,0,0,10.8,7.92,0
LOU10_2023_t,0,0,80,0,18,141,0,0,0,0,46,0,0,0,0,13,19,0,317,0,0,25.24,0,5.68,44.48,0,0,0,0,14.51,0,0,0,0,4.1,5.99,0
LOU10_2043_t,0,0,15,0,147,64,23,0,0,0,29,0,0,0,0,46,0,0,324,0,0,4.63,0,45.37,19.75,7.1,0,0,0,8.95,0,0,0,0,14.2,0,0
LOU10_2021_t,0,0,55,0,29,232,0,0,0,0,35,0,0,0,0,16,33,0,400,0,0,13.75,0,7.25,58,0,0,0,0,8.75,0,0,0,0,4,8.25,0
LOU10_2016_t,0,0,124,0,31,87,0,0,0,0,45,0,0,0,0,20,0,0,307,0,0,40.39,0,10.1,28.34,0,0,0,0,14.66,0,0,0,0,6.51,0,0
LOU10_0002_t,0,0,0,0,334,30,40,0,0,39,0,30,0,0,0,0,47,0,520,0,0,0,0,64.23,5.77,7.69,0,0,7.5,0,5.77,0,0,0,0,9.04,0
LOU10_0020_t,0,0,0,0,342,0,45,0,0,30,0,47,0,0,0,36,45,0,545,0,0,0,0,62.75,0,8.26,0,0,5.5,0,8.62,0,0,0,6.61,8.26,0
LOU10_2020_t,0,88,0,0,38,0,0,0,0,0,0,190,0,0,0,30,31,0,377,0,23.34,0,0,10.08,0,0,0,0,0,0,50.4,0,0,0,7.96,8.22,0
LOU10_2009_t,0,122,0,0,24,93,27,0,0,57,0,57,0,0,0,0,0,0,380,0,32.11,0,0,6.32,24.47,7.11,0,0,15,0,15,0,0,0,0,0,0
LOU10_0017_t,0,0,55,0,286,44,76,0,0,0,40,0,0,0,0,0,50,0,551,0,0,9.98,0,51.91,7.99,13.79,0,0,0,7.26,0,0,0,0,0,9.07,0
LOU10_2013_t,0,0,49,0,21,183,0,0,0,0,48,0,0,0,0,15,0,0,316,0,0,15.51,0,6.65,57.91,0,0,0,0,15.19,0,0,0,0,4.75,0,0
LOU10_2036_t,0,49,0,0,24,0,78,0,0,0,0,115,0,0,0,22,0,0,288,0,17.01,0,0,8.33,0,27.08,0,0,0,0,39.93,0,0,0,7.64,0,0
LOU10_2017_t,0,69,27,0,11,33,16,0,0,0,0,109,0,0,0,15,0,0,280,0,24.64,9.64,0,3.93,11.79,5.71,0,0,0,0,38.93,0,0,0,5.36,0,0
LOU10_2018_t,0,0,100,0,28,159,0,0,0,0,25,0,0,0,0,29,0,0,341,0,0,29.33,0,8.21,46.63,0,0,0,0,7.33,0,0,0,0,8.5,0,0
LOU10_2024_t,0,58,0,0,29,40,39,0,0,30,0,113,0,0,0,26,0,0,335,0,17.31,0,0,8.66,11.94,11.64,0,0,8.96,0,33.73,0,0,0,7.76,0,0
LOU10_2019_t,0,87,0,0,17,36,32,0,0,0,0,121,0,0,0,0,26,0,319,0,27.27,0,0,5.33,11.29,10.03,0,0,0,0,37.93,0,0,0,0,8.15,0
LOU10_2034_t,0,48,0,0,0,15,37,0,0,33,0,105,0,0,0,16,15,0,269,0,17.84,0,0,0,5.58,13.75,0,0,12.27,0,39.03,0,0,0,5.95,5.58,0
LOU10_0014_t,0,0,86,0,321,46,37,0,0,33,0,37,0,0,0,42,0,0,602,0,0,14.29,0,53.32,7.64,6.15,0,0,5.48,0,6.15,0,0,0,6.98,0,0
LOU10_1004_t,0,0,74,0,0,82,0,0,0,7,518,0,0,0,0,0,105,0,786,0,0,9.41,0,0,10.43,0,0,0,0.89,65.9,0,0,0,0,0,13.36,0
LOU10_0004_t,0,0,0,0,297,61,35,0,0,26,0,0,0,0,0,56,71,0,546,0,0,0,0,54.4,11.17,6.41,0,0,4.76,0,0,0,0,0,10.26,13,0
LOU10_0001_t,0,0,50,0,239,38,0,0,0,145,0,42,0,0,0,58,0,0,572,0,0,8.74,0,41.78,6.64,0,0,0,25.35,0,7.34,0,0,0,10.14,0,0
LOU10_2028_t,0,27,78,0,26,154,0,0,0,0,117,24,0,0,0,0,45,0,471,0,5.73,16.56,0,5.52,32.7,0,0,0,0,24.84,5.1,0,0,0,0,9.55,0
LOU10_1001_t,0,0,159,0,0,267,0,0,0,60,82,0,0,0,0,0,80,0,648,0,0,24.54,0,0,41.2,0,0,0,9.26,12.65,0,0,0,0,0,12.35,0
LOU10_2012_t,0,51,0,0,0,64,17,0,0,47,0,54,0,0,0,0,27,0,260,0,19.62,0,0,0,24.62,6.54,0,0,18.08,0,20.77,0,0,0,0,10.38,0
LOU10_0019_t,0,0,0,0,290,32,0,0,0,0,38,34,0,0,0,76,46,0,516,0,0,0,0,56.2,6.2,0,0,0,0,7.36,6.59,0,0,0,14.73,8.91,0
LOU15_0000_t,0,0,795,168,604,643,0,0,258,2460,0,0,0,461,0,0,0,0,5389,0,0,14.75,3.12,11.21,11.93,0,0,4.79,45.65,0,0,0,8.55,0,0,0,0
LOU15_0001_t,0,0,0,230,887,926,0,560,0,1382,0,980,0,544,0,0,844,0,6353,0,0,0,3.62,13.96,14.58,0,8.81,0,21.75,0,15.43,0,8.56,0,0,13.29,0
MET01_0000_t,4675,0,0,0,0,0,0,2516,872,2727,0,0,0,0,0,1576,6492,0,18858,24.79,0,0,0,0,0,0,13.34,4.62,14.46,0,0,0,0,0,8.36,34.43,0
MET06_0009_t,178,0,544,0,442,0,0,0,0,0,179,0,0,0,0,166,0,0,1509,11.8,0,36.05,0,29.29,0,0,0,0,0,11.86,0,0,0,0,11,0,0
MET06_0006_t,101,0,457,0,426,0,0,0,0,0,142,0,0,0,0,167,0,0,1293,7.81,0,35.34,0,32.95,0,0,0,0,0,10.98,0,0,0,0,12.92,0,0
MET06_0012_t,176,0,549,0,493,0,0,0,0,0,183,0,0,0,0,155,0,0,1556,11.31,0,35.28,0,31.68,0,0,0,0,0,11.76,0,0,0,0,9.96,0,0
MET06_0017_t,229,0,654,0,413,0,0,0,89,0,242,0,0,0,0,319,0,0,1946,11.77,0,33.61,0,21.22,0,0,0,4.57,0,12.44,0,0,0,0,16.39,0,0
MET06_0004_t,135,0,519,0,471,0,0,0,0,0,0,0,0,0,0,145,0,0,1270,10.63,0,40.87,0,37.09,0,0,0,0,0,0,0,0,0,0,11.42,0,0
MET06_0015_t,485,0,2141,0,1732,0,0,0,382,0,0,0,0,0,0,696,0,0,5436,8.92,0,39.39,0,31.86,0,0,0,7.03,0,0,0,0,0,0,12.8,0,0
MET06_0002_t,124,0,419,0,413,0,0,0,0,0,145,0,0,0,0,107,0,0,1208,10.26,0,34.69,0,34.19,0,0,0,0,0,12,0,0,0,0,8.86,0,0
MET06_0016_t,682,0,2636,0,1563,0,0,0,362,0,0,0,0,0,0,741,0,0,5984,11.4,0,44.05,0,26.12,0,0,0,6.05,0,0,0,0,0,0,12.38,0,0
MET06_0007_t,127,0,452,0,411,0,0,0,0,0,127,0,0,0,0,136,0,0,1253,10.14,0,36.07,0,32.8,0,0,0,0,0,10.14,0,0,0,0,10.85,0,0
MET06_0003_t,101,0,451,0,270,0,0,0,0,0,183,0,0,0,0,207,0,0,1212,8.33,0,37.21,0,22.28,0,0,0,0,0,15.1,0,0,0,0,17.08,0,0
MET06_0011_t,120,0,621,0,364,0,0,0,0,0,142,0,0,0,0,150,0,0,1397,8.59,0,44.45,0,26.06,0,0,0,0,0,10.16,0,0,0,0,10.74,0,0
MET06_0008_t,190,0,319,0,565,0,0,0,0,0,139,0,0,0,0,158,0,0,1371,13.86,0,23.27,0,41.21,0,0,0,0,0,10.14,0,0,0,0,11.52,0,0
MET06_0014_t,139,0,590,0,359,0,0,0,0,0,123,0,0,0,0,131,0,0,1342,10.36,0,43.96,0,26.75,0,0,0,0,0,9.17,0,0,0,0,9.76,0,0
MET06_0005_t,184,0,653,0,493,0,0,0,0,0,0,0,0,0,0,139,0,0,1469,12.53,0,44.45,0,33.56,0,0,0,0,0,0,0,0,0,0,9.46,0,0
MET06_0010_t,131,0,485,0,407,0,0,0,0,0,153,0,0,0,0,125,0,0,1301,10.07,0,37.28,0,31.28,0,0,0,0,0,11.76,0,0,0,0,9.61,0,0
MET06_0013_t,127,0,426,0,398,0,0,0,0,0,138,0,0,0,0,140,0,0,1229,10.33,0,34.66,0,32.38,0,0,0,0,0,11.23,0,0,0,0,11.39,0,0
MET09_0001_t,197,0,364,0,309,0,0,0,197,0,0,0,0,0,474,288,0,591,2420,8.14,0,15.04,0,12.77,0,0,0,8.14,0,0,0,0,0,19.59,11.9,0,24.42
MET09_0000_t,265,0,554,0,367,0,0,0,358,0,0,0,0,0,686,408,0,879,3517,7.53,0,15.75,0,10.44,0,0,0,10.18,0,0,0,0,0,19.51,11.6,0,24.99
MET09_0004_t,400,0,670,0,244,0,0,0,477,0,744,0,0,0,799,450,0,0,3784,10.57,0,17.71,0,6.45,0,0,0,12.61,0,19.66,0,0,0,21.12,11.89,0,0
MET09_0002_t,1158,0,226,0,161,0,0,0,0,0,0,0,0,0,0,123,0,114,1782,64.98,0,12.68,0,9.03,0,0,0,0,0,0,0,0,0,0,6.9,0,6.4
MET09_0005_t,0,0,589,0,121,0,0,132,222,0,532,0,0,0,546,297,0,0,2439,0,0,24.15,0,4.96,0,0,5.41,9.1,0,21.81,0,0,0,22.39,12.18,0,0
MET09_0003_t,259,0,246,0,191,0,0,0,185,0,496,0,0,0,379,200,0,434,2390,10.84,0,10.29,0,7.99,0,0,0,7.74,0,20.75,0,0,0,15.86,8.37,0,18.16
MET12_0000_t,139,0,178,33,220,418,0,173,0,0,0,0,0,0,0,0,0,0,1161,11.97,0,15.33,2.84,18.95,36,0,14.9,0,0,0,0,0,0,0,0,0,0
MET14_0001_t,0,0,63,0,0,0,0,0,45,0,0,0,92,0,0,0,0,99,299,0,0,21.07,0,0,0,0,0,15.05,0,0,0,30.77,0,0,0,0,33.11
MET14_0065_t,525,0,0,0,0,0,0,0,0,0,0,0,0,620,0,0,204,0,1349,38.92,0,0,0,0,0,0,0,0,0,0,0,0,45.96,0,0,15.12,0
MET14_0039_t,0,0,40,0,0,0,0,0,27,0,0,0,113,0,0,25,0,17,222,0,0,18.02,0,0,0,0,0,12.16,0,0,0,50.9,0,0,11.26,0,7.66
MET14_0028_t,0,0,14,0,0,0,0,0,19,0,0,0,202,0,0,30,20,7,292,0,0,4.79,0,0,0,0,0,6.51,0,0,0,69.18,0,0,10.27,6.85,2.4
MET14_0064_t,212,0,0,0,0,0,0,0,0,0,0,0,0,733,0,0,116,0,1061,19.98,0,0,0,0,0,0,0,0,0,0,0,0,69.09,0,0,10.93,0
MET14_0004_t,0,0,46,0,0,0,0,0,29,0,0,0,91,0,0,0,8,60,234,0,0,19.66,0,0,0,0,0,12.39,0,0,0,38.89,0,0,0,3.42,25.64
MET14_0049_t,0,0,33,0,0,0,0,0,39,0,0,0,111,0,0,0,0,45,228,0,0,14.47,0,0,0,0,0,17.11,0,0,0,48.68,0,0,0,0,19.74
MET14_0005_t,0,0,68,0,0,0,0,0,89,0,0,0,94,0,0,0,0,74,325,0,0,20.92,0,0,0,0,0,27.38,0,0,0,28.92,0,0,0,0,22.77
MET14_0033_t,0,0,0,0,0,0,0,0,10,0,0,0,146,0,0,3,17,54,230,0,0,0,0,0,0,0,0,4.35,0,0,0,63.48,0,0,1.3,7.39,23.48
MET14_0036_t,0,0,24,0,0,0,0,0,50,0,0,0,177,0,0,23,3,0,277,0,0,8.66,0,0,0,0,0,18.05,0,0,0,63.9,0,0,8.3,1.08,0
MET14_0018_t,0,0,8,0,0,0,0,0,38,0,0,0,168,0,0,0,4,35,253,0,0,3.16,0,0,0,0,0,15.02,0,0,0,66.4,0,0,0,1.58,13.83
MET14_0067_t,581,0,100,0,0,0,0,0,0,0,0,0,0,405,0,0,143,0,1229,47.27,0,8.14,0,0,0,0,0,0,0,0,0,0,32.95,0,0,11.64,0
MET14_0016_t,0,0,16,0,0,0,0,0,28,0,0,0,115,0,0,0,0,45,204,0,0,7.84,0,0,0,0,0,13.73,0,0,0,56.37,0,0,0,0,22.06
MET14_0010_t,0,0,75,0,0,0,0,0,51,0,0,0,70,0,0,0,0,64,260,0,0,28.85,0,0,0,0,0,19.62,0,0,0,26.92,0,0,0,0,24.62
MET14_0019_t,0,0,10,0,0,0,0,0,18,0,0,0,204,0,0,0,29,42,303,0,0,3.3,0,0,0,0,0,5.94,0,0,0,67.33,0,0,0,9.57,13.86
MET14_0055_t,0,0,16,0,0,0,0,0,59,0,0,0,83,0,0,0,0,52,210,0,0,7.62,0,0,0,0,0,28.1,0,0,0,39.52,0,0,0,0,24.76
MET14_0012_t,0,0,81,0,0,0,0,0,37,0,0,0,140,0,0,0,0,34,292,0,0,27.74,0,0,0,0,0,12.67,0,0,0,47.95,0,0,0,0,11.64
MET14_0053_t,0,0,12,0,0,0,0,0,52,0,0,0,118,0,0,0,0,66,248,0,0,4.84,0,0,0,0,0,20.97,0,0,0,47.58,0,0,0,0,26.61
MET14_0003_t,0,0,33,0,0,0,0,0,75,0,0,0,64,0,0,0,0,93,265,0,0,12.45,0,0,0,0,0,28.3,0,0,0,24.15,0,0,0,0,35.09
MET14_0044_t,0,0,9,0,0,0,0,0,22,0,0,0,133,0,0,29,17,62,272,0,0,3.31,0,0,0,0,0,8.09,0,0,0,48.9,0,0,10.66,6.25,22.79
MET14_0038_t,0,0,12,0,0,0,0,0,9,0,0,0,148,0,0,50,25,0,244,0,0,4.92,0,0,0,0,0,3.69,0,0,0,60.66,0,0,20.49,10.25,0
MET14_0037_t,0,0,12,0,0,0,0,0,50,0,0,0,199,0,0,0,0,43,304,0,0,3.95,0,0,0,0,0,16.45,0,0,0,65.46,0,0,0,0,14.14
MET14_0063_t,262,0,0,0,0,0,0,0,0,0,0,0,0,977,0,0,248,0,1487,17.62,0,0,0,0,0,0,0,0,0,0,0,0,65.7,0,0,16.68,0
MET14_0026_t,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,107,73,0,380,0,0,0,0,0,0,0,0,0,0,0,0,52.63,0,0,28.16,19.21,0
MET14_0000_t,0,0,96,0,0,0,0,0,42,0,0,0,108,0,0,0,0,48,294,0,0,32.65,0,0,0,0,0,14.29,0,0,0,36.73,0,0,0,0,16.33
MET14_0040_t,0,0,27,0,0,0,0,0,22,0,0,0,108,0,0,29,0,22,208,0,0,12.98,0,0,0,0,0,10.58,0,0,0,51.92,0,0,13.94,0,10.58
MET14_0030_t,0,0,0,0,0,0,0,0,28,0,0,0,181,0,0,58,15,0,282,0,0,0,0,0,0,0,0,9.93,0,0,0,64.18,0,0,20.57,5.32,0
MET14_0008_t,0,0,57,0,0,0,0,0,50,0,0,0,103,0,0,0,0,46,256,0,0,22.27,0,0,0,0,0,19.53,0,0,0,40.23,0,0,0,0,17.97
MET14_0021_t,0,0,0,0,0,0,0,0,32,0,0,0,177,0,0,17,21,15,262,0,0,0,0,0,0,0,0,12.21,0,0,0,67.56,0,0,6.49,8.02,5.73
MET14_0052_t,0,0,62,0,0,0,0,0,52,0,0,0,119,0,0,0,0,45,278,0,0,22.3,0,0,0,0,0,18.71,0,0,0,42.81,0,0,0,0,16.19
MET14_0051_t,0,0,48,0,0,0,0,0,23,0,0,0,129,0,0,0,0,74,274,0,0,17.52,0,0,0,0,0,8.39,0,0,0,47.08,0,0,0,0,27.01
MET14_0007_t,0,0,40,0,0,0,0,0,42,0,0,0,92,0,0,0,0,84,258,0,0,15.5,0,0,0,0,0,16.28,0,0,0,35.66,0,0,0,0,32.56
MET14_0034_t,0,0,12,0,0,0,0,0,39,0,0,0,165,0,0,0,0,24,240,0,0,5,0,0,0,0,0,16.25,0,0,0,68.75,0,0,0,0,10
MET14_0006_t,0,0,58,0,0,0,0,0,48,0,0,0,103,0,0,0,7,41,257,0,0,22.57,0,0,0,0,0,18.68,0,0,0,40.08,0,0,0,2.72,15.95
MET14_0058_t,0,0,27,0,0,0,0,0,57,0,0,0,52,0,0,0,0,65,201,0,0,13.43,0,0,0,0,0,28.36,0,0,0,25.87,0,0,0,0,32.34
MET14_0048_t,0,0,32,0,0,0,0,0,46,0,0,0,106,0,0,0,0,74,258,0,0,12.4,0,0,0,0,0,17.83,0,0,0,41.09,0,0,0,0,28.68
MET14_0041_t,0,0,28,0,0,0,0,0,20,0,0,0,118,0,0,37,11,26,240,0,0,11.67,0,0,0,0,0,8.33,0,0,0,49.17,0,0,15.42,4.58,10.83
MET14_0015_t,0,0,62,0,0,0,0,0,15,0,0,0,114,0,0,32,0,19,242,0,0,25.62,0,0,0,0,0,6.2,0,0,0,47.11,0,0,13.22,0,7.85
MET14_0009_t,0,0,34,0,0,0,0,0,100,0,0,0,137,0,0,0,0,33,304,0,0,11.18,0,0,0,0,0,32.89,0,0,0,45.07,0,0,0,0,10.86
MET14_0066_t,827,0,69,0,0,0,0,0,0,0,0,0,0,157,0,0,132,0,1185,69.79,0,5.82,0,0,0,0,0,0,0,0,0,0,13.25,0,0,11.14,0
MET14_0029_t,0,0,0,0,0,0,0,0,12,0,0,0,183,0,0,63,28,0,286,0,0,0,0,0,0,0,0,4.2,0,0,0,63.99,0,0,22.03,9.79,0
MET14_0024_t,0,0,0,0,0,0,0,0,30,0,0,0,194,0,0,29,10,24,287,0,0,0,0,0,0,0,0,10.45,0,0,0,67.6,0,0,10.1,3.48,8.36
MET14_0031_t,0,0,0,0,0,0,0,0,30,0,0,0,194,0,0,44,12,0,280,0,0,0,0,0,0,0,0,10.71,0,0,0,69.29,0,0,15.71,4.29,0
MET14_0025_t,0,0,0,0,0,0,0,0,34,0,0,0,201,0,0,42,15,0,292,0,0,0,0,0,0,0,0,11.64,0,0,0,68.84,0,0,14.38,5.14,0
MET14_0013_t,0,0,49,0,0,0,0,0,35,0,0,0,111,0,0,0,0,60,255,0,0,19.22,0,0,0,0,0,13.73,0,0,0,43.53,0,0,0,0,23.53
MET14_0023_t,0,0,0,0,0,0,0,0,21,0,0,0,161,0,0,55,27,21,285,0,0,0,0,0,0,0,0,7.37,0,0,0,56.49,0,0,19.3,9.47,7.37
MET14_0054_t,0,0,48,0,0,0,0,0,53,0,0,0,51,0,0,0,0,62,214,0,0,22.43,0,0,0,0,0,24.77,0,0,0,23.83,0,0,0,0,28.97
MET14_0047_t,0,0,54,0,0,0,0,0,30,0,0,0,62,0,0,0,0,58,204,0,0,26.47,0,0,0,0,0,14.71,0,0,0,30.39,0,0,0,0,28.43
MET14_0042_t,0,0,53,0,0,0,0,0,32,0,0,0,137,0,0,0,8,30,260,0,0,20.38,0,0,0,0,0,12.31,0,0,0,52.69,0,0,0,3.08,11.54
MET14_0061_t,222,0,75,0,0,0,0,0,0,0,0,0,0,873,0,0,52,0,1222,18.17,0,6.14,0,0,0,0,0,0,0,0,0,0,71.44,0,0,4.26,0
MET14_0017_t,0,0,29,0,0,0,0,0,27,0,0,0,114,0,0,68,15,27,280,0,0,10.36,0,0,0,0,0,9.64,0,0,0,40.71,0,0,24.29,5.36,9.64
MET14_0035_t,0,0,10,0,0,0,0,0,30,0,0,0,138,0,0,27,11,28,244,0,0,4.1,0,0,0,0,0,12.3,0,0,0,56.56,0,0,11.07,4.51,11.48
MET14_0020_t,0,0,0,0,0,0,0,0,47,0,0,0,175,0,0,68,23,26,339,0,0,0,0,0,0,0,0,13.86,0,0,0,51.62,0,0,20.06,6.78,7.67
MET14_0027_t,0,0,0,0,0,0,0,0,42,0,0,0,164,0,0,55,25,0,286,0,0,0,0,0,0,0,0,14.69,0,0,0,57.34,0,0,19.23,8.74,0
MET14_0014_t,0,0,11,0,0,0,0,0,31,0,0,0,99,0,0,13,17,60,231,0,0,4.76,0,0,0,0,0,13.42,0,0,0,42.86,0,0,5.63,7.36,25.97
MET14_0059_t,0,0,30,0,0,0,0,0,45,0,0,0,118,0,0,0,0,48,241,0,0,12.45,0,0,0,0,0,18.67,0,0,0,48.96,0,0,0,0,19.92
MET14_0043_t,0,0,50,0,0,0,0,0,15,0,0,0,151,0,0,0,0,27,243,0,0,20.58,0,0,0,0,0,6.17,0,0,0,62.14,0,0,0,0,11.11
MET14_0022_t,0,0,14,0,0,0,0,0,32,0,0,0,228,0,0,27,14,20,335,0,0,4.18,0,0,0,0,0,9.55,0,0,0,68.06,0,0,8.06,4.18,5.97
MET14_0011_t,0,0,44,0,0,0,0,0,66,0,0,0,114,0,0,0,0,55,279,0,0,15.77,0,0,0,0,0,23.66,0,0,0,40.86,0,0,0,0,19.71
MET14_0056_t,0,0,18,0,0,0,0,0,50,0,0,0,46,0,0,0,0,75,189,0,0,9.52,0,0,0,0,0,26.46,0,0,0,24.34,0,0,0,0,39.68
MET14_0045_t,0,0,35,0,0,0,0,0,23,0,0,0,99,0,0,0,0,25,182,0,0,19.23,0,0,0,0,0,12.64,0,0,0,54.4,0,0,0,0,13.74
MET14_0050_t,0,0,9,0,0,0,0,0,87,0,0,0,89,0,0,0,0,69,254,0,0,3.54,0,0,0,0,0,34.25,0,0,0,35.04,0,0,0,0,27.17
MET14_0032_t,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,43,26,15,242,0,0,0,0,0,0,0,0,0,0,0,0,65.29,0,0,17.77,10.74,6.2
