,P1,P2,P3,ID,class,perc_0,perc_1,perc_2,perc_3,perc_4,perc_5,perc_6,perc_7,perc_8,perc_9,perc_10,perc_11,perc_12,perc_13,perc_14,perc_15,perc_16,perc_17,gt,hcluster_nonpca,hcluster_pca,kcluster_nonpca,kcluster_pca
0,-9.95024051419858,4.610709537308847,-3.7314134611923944,AM03_0000_t,0.0,0.0,20.85,11.82,0.0,12.05,0.0,9.06,21.84,0.0,0.0,0.0,0.0,0.0,5.71,0.0,0.0,18.66,0.0,blue_green,2,0,2,0
1,-10.013259039040012,-4.081684394352442,-15.975314393176854,AM03_0001_t,0.0,4.96,0.0,23.58,0.0,13.27,0.0,0.0,13.03,0.0,0.0,8.35,0.0,0.0,3.23,0.0,0.0,33.58,0.0,blue_green,1,0,2,6
2,-4.496012234804874,0.3565882489345814,-3.077155645860845,AM04_0000_t,0.0,8.42,25.18,0.0,0.0,15.13,0.0,0.0,11.02,0.0,25.44,6.89,0.0,0.0,7.91,0.0,0.0,0.0,0.0,blue_green,2,0,6,0
3,-7.924669523708889,-0.43822363348614846,-8.892386894660273,AM04_0001_t,0.0,7.42,0.0,10.05,0.0,12.2,0.0,0.0,15.05,0.0,39.43,8.79,0.0,0.0,7.06,0.0,0.0,0.0,0.0,blue_green,1,0,2,0
4,-7.912807113577554,4.65426944732165,1.845198917184308,AM04_0002_t,0.0,7.69,42.59,0.0,0.0,12.65,0.0,7.46,13.25,0.0,0.0,8.29,0.0,0.0,8.06,0.0,0.0,0.0,0.0,blue_green,2,0,6,0
5,-6.303164397167177,20.669730655455012,13.071967820245652,AM04_0003_t,0.0,11.16,14.46,0.0,0.0,13.64,0.0,31.92,12.19,0.0,0.0,10.02,0.0,0.0,6.61,0.0,0.0,0.0,0.0,blue_green,1,0,2,0
6,-9.91774008005647,3.5399237001238952,6.7005390258108815,AM05_0000_t,1.0,0.0,27.02,0.0,6.35,9.74,0.0,5.66,7.17,0.0,35.27,0.0,8.79,0.0,0.0,0.0,0.0,0.0,0.0,white_red_bluegreen,2,0,6,0
7,-13.989228962089646,4.0804214816222215,7.878498289164533,AM05_0001_t,1.0,0.0,49.84,0.0,5.54,6.67,0.0,6.43,9.57,0.0,12.68,0.0,9.28,0.0,0.0,0.0,0.0,0.0,0.0,white_red_bluegreen,2,0,6,0
8,-14.196591975302312,1.850818685456902,1.9883089067580295,AM05_0002_t,1.0,0.0,49.72,9.81,4.79,7.65,0.0,6.71,7.56,0.0,13.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,white_red_bluegreen,2,0,6,0
9,-8.561344036943135,4.795504639632795,0.5216841289213722,AM05_0003_t,1.0,0.0,47.05,6.9,0.0,12.84,0.0,7.8,7.04,5.47,12.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,white_red_bluegreen,2,0,6,0
